"IdCompra","Fecha","IdProducto","Cantidad","Precio","IdProveedor"
9015,"2020-01-31",43040,13,594.39,9
9016,"2020-01-31",43041,15,484.78,1
9017,"2020-01-31",43043,28,909.5,4
9018,"2020-01-31",42816,8,973.65,7
9019,"2020-01-31",42817,20,556.01,11
9020,"2020-01-31",42818,1,1439.44,1
9021,"2020-01-31",42820,23,459.25,7
9022,"2020-01-31",42822,9,581.39,6
9023,"2020-01-31",42825,8,411.41,6
9024,"2020-01-31",42826,10,415.43,13
9025,"2020-01-31",42827,10,316.23,8
9026,"2020-01-31",42828,19,630.82,3
9027,"2020-01-31",42830,22,304.73,10
9028,"2020-01-31",42848,2,1147.04,9
9029,"2020-01-31",42849,5,1034.02,2
9030,"2020-01-31",42810,11,953.31,2
9031,"2020-01-31",42811,5,1907.72,2
9032,"2020-01-31",42813,8,284.81,4
9033,"2020-01-31",42814,15,281.65,5
9034,"2020-01-31",42815,18,468.38,1
9035,"2020-01-31",42903,20,199.18,7
9036,"2020-01-31",42904,3,100.16,12
9037,"2020-01-31",42905,5,346.11,2
9038,"2020-01-31",42906,13,221.58,11
9039,"2020-01-31",42737,3,1206.86,6
9040,"2020-01-31",42865,5,158.19,11
9041,"2020-01-31",42866,4,147.1,7
9042,"2020-01-31",42867,3,133.9,6
9043,"2020-01-31",42868,15,133.44,1
9044,"2020-01-31",42869,2,134.72,9
9045,"2020-01-31",42871,18,365.65,4
9046,"2020-01-31",42872,3,423.89,2
9047,"2020-01-31",42873,10,407.05,5
9048,"2020-01-31",42875,33,398.88,6
9049,"2020-01-31",42876,15,423.66,6
9050,"2020-01-31",42877,13,387.26,11
9051,"2020-01-31",42879,8,390.23,6
9052,"2020-01-31",42881,20,336.63,6
9053,"2020-01-31",42882,11,330.13,8
9054,"2020-01-31",42883,10,389.33,7
9055,"2020-01-31",42884,21,321.0,8
9056,"2020-01-31",42886,14,327.96,12
9057,"2020-01-31",42887,2,338.56,12
9058,"2020-01-31",42888,21,302.09,7
9059,"2020-01-31",42889,11,398.03,8
9060,"2020-01-31",42890,2,335.51,11
9061,"2020-01-31",42891,25,335.09,9
9062,"2020-01-31",42892,7,341.48,13
9063,"2020-01-31",42894,9,349.16,2
9064,"2020-01-31",42896,12,379.12,12
9065,"2020-01-31",42897,12,405.22,11
9066,"2020-01-31",42898,3,344.97,14
9067,"2020-01-31",42985,42,1082.54,11
9068,"2020-01-31",42987,18,362.18,13
9069,"2020-01-31",42988,3,398.36,12
9070,"2020-01-31",42989,4,267.46,11
9071,"2020-01-31",42991,3,272.64,5
9072,"2020-01-31",42992,7,405.62,12
9073,"2020-01-31",42993,8,366.36,3
9074,"2020-01-31",42994,7,460.15,4
9075,"2020-01-31",42995,22,243.21,2
9076,"2020-01-31",42996,6,412.37,8
9077,"2020-01-31",42997,9,312.87,12
9078,"2020-01-31",42999,20,390.27,9
9079,"2020-01-31",43000,3,247.22,4
9080,"2020-01-31",43004,6,230.48,1
9081,"2020-01-31",43005,10,330.79,4
9082,"2020-01-31",43006,20,401.79,11
9083,"2020-01-31",43008,6,279.24,7
9084,"2020-01-31",43010,14,280.48,14
9085,"2020-01-31",43011,8,309.32,1
9086,"2020-01-31",43012,21,394.09,11
9087,"2020-01-31",43013,11,225.65,10
9088,"2020-01-31",43015,5,352.84,6
9089,"2020-01-31",43017,7,225.89,8
9090,"2020-01-31",43018,13,330.03,1
9091,"2020-01-31",43020,3,438.8,3
9092,"2020-01-31",43021,18,292.36,13
9093,"2020-01-31",43022,11,289.31,3
9094,"2020-01-31",43023,2,449.33,9
9095,"2020-01-31",43024,13,403.46,7
9096,"2020-01-31",43025,7,367.84,1
9097,"2020-01-31",43026,15,349.86,5
9098,"2020-01-31",43027,6,346.66,4
9099,"2020-01-31",42754,5,908.29,11
9100,"2020-01-31",42756,13,392.73,6
9101,"2020-01-31",42757,18,1386.85,14
9102,"2020-01-31",42758,13,1406.22,12
9103,"2020-01-31",42759,8,1179.91,2
9104,"2020-01-31",42760,9,1237.17,11
9105,"2020-01-31",42761,4,1048.86,10
9106,"2020-01-31",42762,1,1274.37,6
9107,"2020-01-31",42763,5,1594.41,12
9108,"2020-01-31",42764,16,935.03,9
9109,"2020-01-31",42765,9,1273.34,14
9110,"2020-01-31",42766,3,5144.87,13
9111,"2020-01-31",42769,6,2324.79,13
9112,"2020-01-31",42771,10,2006.5,4
9113,"2020-01-31",42773,12,6889.57,12
9114,"2020-01-31",42774,6,4327.87,5
9115,"2020-01-31",42775,18,2135.12,11
9116,"2020-01-31",42776,15,1080.62,8
9117,"2020-01-31",42779,15,7200.55,1
9118,"2020-01-31",42781,14,1655.97,5
9119,"2020-01-31",42782,15,2610.29,2
9120,"2020-01-31",42783,6,1937.68,13
9121,"2020-01-31",42784,7,1262.25,2
9122,"2020-01-31",42785,1,973.71,13
9123,"2020-01-31",42786,7,537.83,9
9124,"2020-01-31",42787,10,838.15,6
9125,"2020-01-31",42788,8,262.54,9
9126,"2020-01-31",42789,28,133.97,14
9127,"2020-01-31",42790,9,580.23,11
9128,"2020-01-31",42791,6,167.41,5
9129,"2020-01-31",42792,7,345.04,4
9130,"2020-01-31",42793,16,548.27,9
9131,"2020-01-31",42795,5,376.12,5
9132,"2020-01-31",42796,10,281.82,11
9133,"2020-01-31",42797,22,3630.36,13
9134,"2020-01-31",42798,9,1116.8,3
9135,"2020-01-31",42800,14,1280.61,4
9136,"2020-01-31",42801,7,2211.6,3
9137,"2020-01-31",42850,10,189.02,10
9138,"2020-01-31",42851,6,95.28,7
9139,"2020-01-31",42926,8,58.68,3
9140,"2020-01-31",42927,20,58.62,8
9141,"2020-01-31",42929,10,217.02,13
9142,"2020-01-31",42931,1,225.08,1
9143,"2020-01-31",42853,7,525.04,12
9144,"2020-01-31",42854,23,690.05,8
9145,"2020-01-31",42899,2,121.64,5
9146,"2020-01-31",42900,2,193.43,9
9147,"2020-01-31",42901,9,129.1,11
9148,"2020-01-31",42932,9,121.17,5
9149,"2020-01-31",42974,9,161.59,10
9150,"2020-01-31",42975,5,137.01,3
9151,"2020-01-31",42976,3,171.52,9
9152,"2020-01-31",42977,19,79.93,2
9153,"2020-01-31",42978,5,85.97,5
9154,"2020-01-31",42979,4,86.14,8
9155,"2020-01-31",42980,5,75.37,5
9156,"2020-01-31",42981,23,36.7,8
9157,"2020-02-28",42833,18,506.31,1
9158,"2020-02-28",42834,1,651.03,7
9159,"2020-02-28",42835,2,584.83,10
9160,"2020-02-28",42836,7,552.61,11
9161,"2020-02-28",42837,8,265.69,7
9162,"2020-02-28",42838,31,601.02,13
9163,"2020-02-28",42839,18,250.62,10
9164,"2020-02-28",42841,16,234.08,13
9165,"2020-02-28",42842,3,229.67,7
9166,"2020-02-28",42843,3,489.45,2
9167,"2020-02-28",42844,5,1226.58,11
9168,"2020-02-28",42846,11,1956.83,9
9169,"2020-02-28",42847,10,1996.46,8
9170,"2020-02-28",42855,9,844.8,12
9171,"2020-02-28",42856,10,323.47,13
9172,"2020-02-28",42857,6,332.91,5
9173,"2020-02-28",42858,7,394.07,6
9174,"2020-02-28",42862,12,329.32,4
9175,"2020-02-28",42863,2,313.33,2
9176,"2020-02-28",42984,8,158.34,5
9177,"2020-02-28",42907,6,293.28,11
9178,"2020-02-28",42909,9,1022.47,9
9179,"2020-02-28",42911,4,1371.39,5
9180,"2020-02-28",42912,8,1192.19,10
9181,"2020-02-28",42913,23,1039.3,7
9182,"2020-02-28",42914,5,907.09,4
9183,"2020-02-28",42917,11,88767.0,7
9184,"2020-02-28",42919,7,458.99,7
9185,"2020-02-28",42920,7,481.68,4
9186,"2020-02-28",42922,2,511.68,3
9187,"2020-02-28",42923,25,571.33,9
9188,"2020-02-28",42925,19,1.96,8
9189,"2020-02-28",42933,3,798.53,12
9190,"2020-02-28",42934,19,1215.7,14
9191,"2020-02-28",42936,32,2414.86,1
9192,"2020-02-28",42937,9,1688.88,7
9193,"2020-02-28",42938,6,2132.04,9
9194,"2020-02-28",42939,8,2085.18,14
9195,"2020-02-28",42940,26,1596.92,2
9196,"2020-02-28",42941,16,2306.95,2
9197,"2020-02-28",42942,4,2133.34,13
9198,"2020-02-28",42945,12,2305.79,6
9199,"2020-02-28",42946,5,1547.05,6
9200,"2020-02-28",42949,5,1532.86,7
9201,"2020-02-28",42950,9,1654.79,3
9202,"2020-02-28",42952,29,2856.99,5
9203,"2020-02-28",42953,13,2502.73,9
9204,"2020-02-28",42955,5,1697.84,13
9205,"2020-02-28",42956,5,1551.33,8
9206,"2020-02-28",42957,19,2009.75,11
9207,"2020-02-28",42959,33,2631.85,4
9208,"2020-02-28",42960,6,3252.53,7
9209,"2020-02-28",42961,1,2062.35,3
9210,"2020-02-28",42962,27,1474.5,9
9211,"2020-02-28",42963,5,1448.23,12
9212,"2020-02-28",42964,7,1784.24,1
9213,"2020-02-28",42965,14,1690.37,13
9214,"2020-02-28",42967,12,2106.98,8
9215,"2020-02-28",42969,4,2621.45,12
9216,"2020-02-28",42971,4,1993.99,9
9217,"2020-02-28",42972,14,1967.88,2
9218,"2020-02-28",43028,17,699.97,12
9219,"2020-02-28",43029,18,723.22,10
9220,"2020-02-28",43030,18,732.83,5
9221,"2020-02-28",43031,8,768.61,7
9222,"2020-02-28",43032,26,751.62,6
9223,"2020-02-28",43034,13,672.95,7
9224,"2020-02-28",43035,10,842.2,8
9225,"2020-02-28",43036,4,472.98,13
9226,"2020-02-28",43037,6,726.19,5
9227,"2020-02-28",43038,18,849.55,12
9228,"2020-02-28",43040,7,600.75,13
9229,"2020-02-28",43042,9,857.52,14
9230,"2020-02-28",43043,11,891.93,4
9231,"2020-02-28",42816,11,892.73,8
9232,"2020-02-28",42817,7,597.01,12
9233,"2020-02-28",42818,3,1392.44,8
9234,"2020-02-28",42819,30,663.37,4
9235,"2020-02-28",42820,9,502.75,11
9236,"2020-02-28",42821,2,392.45,4
9237,"2020-02-28",42822,5,521.4,6
9238,"2020-02-28",42824,11,381.58,12
9239,"2020-02-28",42825,7,426.31,7
9240,"2020-02-28",42827,10,369.96,9
9241,"2020-02-28",42829,1,718.69,10
9242,"2020-02-28",42830,17,366.03,2
9243,"2020-02-28",42848,17,1248.09,13
9244,"2020-02-28",42849,7,1170.09,12
9245,"2020-02-28",42810,6,878.09,2
9246,"2020-02-28",42811,11,1719.85,7
9247,"2020-02-28",42812,7,250.64,4
9248,"2020-02-28",42813,5,263.93,10
9249,"2020-02-28",42815,14,417.94,2
9250,"2020-02-28",42902,5,185.06,10
9251,"2020-02-28",42903,17,204.1,9
9252,"2020-02-28",42904,7,98.81,4
9253,"2020-02-28",42905,49,305.54,11
9254,"2020-02-28",42906,11,205.6,4
9255,"2020-02-28",42864,6,149.02,9
9256,"2020-02-28",42865,5,122.1,1
9257,"2020-02-28",42866,8,132.7,2
9258,"2020-02-28",42867,21,155.46,13
9259,"2020-02-28",42869,13,137.75,11
9260,"2020-02-28",42871,18,383.97,7
9261,"2020-02-28",42873,28,427.38,13
9262,"2020-02-28",42877,8,415.02,9
9263,"2020-02-28",42878,20,382.11,8
9264,"2020-02-28",42879,14,435.23,13
9265,"2020-02-28",42880,4,421.76,3
9266,"2020-02-28",42883,2,332.47,10
9267,"2020-02-28",42884,7,335.47,1
9268,"2020-02-28",42885,16,331.03,6
9269,"2020-02-28",42887,10,393.32,5
9270,"2020-02-28",42888,22,317.16,6
9271,"2020-02-28",42889,5,321.43,4
9272,"2020-02-28",42893,2,378.46,6
9273,"2020-02-28",42894,4,379.94,8
9274,"2020-02-28",42897,28,400.58,14
9275,"2020-02-28",42898,10,364.41,11
9276,"2020-02-28",42985,9,881.22,5
9277,"2020-02-28",42987,18,325.46,5
9278,"2020-02-28",42988,22,453.08,2
9279,"2020-02-28",42989,21,306.12,9
9280,"2020-02-28",42990,3,226.05,9
9281,"2020-02-28",42991,15,269.66,9
9282,"2020-02-28",42993,30,386.72,13
9283,"2020-02-28",42994,20,462.2,8
9284,"2020-02-28",42996,8,345.49,13
9285,"2020-02-28",42997,1,293.43,11
9286,"2020-02-28",42999,8,433.24,4
9287,"2020-02-28",43000,9,234.59,4
9288,"2020-02-28",43002,2,329.13,10
9289,"2020-02-28",43003,11,293.76,4
9290,"2020-02-28",43004,5,262.61,8
9291,"2020-02-28",43005,17,327.67,3
9292,"2020-02-28",43006,2,340.15,13
9293,"2020-02-28",43007,29,251.45,3
9294,"2020-02-28",43010,6,282.43,1
9295,"2020-02-28",43012,3,358.42,4
9296,"2020-02-28",43013,6,254.03,13
9297,"2020-02-28",43014,2,317.95,12
9298,"2020-02-28",43015,14,335.21,9
9299,"2020-02-28",43016,21,281.41,11
9300,"2020-02-28",43017,7,232.69,10
9301,"2020-02-28",43018,9,289.1,12
9302,"2020-02-28",43019,13,319.88,8
9303,"2020-02-28",43020,14,393.86,7
9304,"2020-02-28",43021,33,327.91,5
9305,"2020-02-28",43022,11,330.02,6
9306,"2020-02-28",43023,7,392.56,8
9307,"2020-02-28",43024,17,368.95,12
9308,"2020-02-28",43025,5,339.93,7
9309,"2020-02-28",42754,5,784.89,7
9310,"2020-02-28",42757,16,1165.69,7
9311,"2020-02-28",42758,13,1338.88,8
9312,"2020-02-28",42759,6,1153.17,6
9313,"2020-02-28",42760,15,1255.59,9
9314,"2020-02-28",42761,4,911.86,8
9315,"2020-02-28",42762,14,1652.94,12
9316,"2020-02-28",42763,8,1281.22,8
9317,"2020-02-28",42764,7,1100.15,10
9318,"2020-02-28",42765,10,1514.11,6
9319,"2020-02-28",42766,23,4582.18,7
9320,"2020-02-28",42767,12,2757.49,6
9321,"2020-02-28",42769,3,1952.26,12
9322,"2020-02-28",42770,3,2270.91,3
9323,"2020-02-28",42771,4,1939.3,8
9324,"2020-02-28",42772,15,4570.38,2
9325,"2020-02-28",42774,6,4553.14,11
9326,"2020-02-28",42776,1,903.83,10
9327,"2020-02-28",42778,7,1894.47,8
9328,"2020-02-28",42782,12,2145.66,4
9329,"2020-02-28",42783,8,1613.45,10
9330,"2020-02-28",42784,4,1159.53,3
9331,"2020-02-28",42785,10,1086.83,1
9332,"2020-02-28",42788,21,306.62,5
9333,"2020-02-28",42790,8,581.49,11
9334,"2020-02-28",42791,10,194.24,8
9335,"2020-02-28",42792,8,377.55,2
9336,"2020-02-28",42793,28,560.13,13
9337,"2020-02-28",42796,4,344.1,6
9338,"2020-02-28",42797,20,3785.79,1
9339,"2020-02-28",42798,10,950.67,14
9340,"2020-02-28",42799,20,1188.52,2
9341,"2020-02-28",42801,9,1701.79,5
9342,"2020-02-28",42851,4,93.5,5
9343,"2020-02-28",42927,14,55.04,13
9344,"2020-02-28",42930,13,119.18,8
9345,"2020-02-28",42931,20,254.99,10
9346,"2020-02-28",42852,15,111.31,1
9347,"2020-02-28",42854,7,821.2,13
9348,"2020-02-28",42899,5,148.7,8
9349,"2020-02-28",42901,2,136.26,3
9350,"2020-02-28",42928,9,78.65,14
9351,"2020-02-28",42932,5,122.23,7
9352,"2020-02-28",42973,21,76.09,1
9353,"2020-02-28",42976,19,157.99,2
9354,"2020-02-28",42977,19,67.87,13
9355,"2020-02-28",42979,3,86.94,5
9356,"2020-02-28",42980,6,72.66,12
9357,"2020-02-28",42981,17,32.09,4
9358,"2020-03-27",42833,8,619.64,4
9359,"2020-03-27",42836,8,544.0,3
9360,"2020-03-27",42837,16,274.66,12
9361,"2020-03-27",42838,14,556.36,14
9362,"2020-03-27",42839,27,270.39,7
9363,"2020-03-27",42840,10,241.11,3
9364,"2020-03-27",42841,9,258.14,2
9365,"2020-03-27",42842,11,220.22,12
9366,"2020-03-27",42843,14,504.54,13
9367,"2020-03-27",42844,7,1383.87,8
9368,"2020-03-27",42845,4,528.91,13
9369,"2020-03-27",42847,12,2160.3,4
9370,"2020-03-27",42855,12,865.63,6
9371,"2020-03-27",42856,12,381.34,8
9372,"2020-03-27",42857,8,401.61,13
9373,"2020-03-27",42858,13,339.76,8
9374,"2020-03-27",42859,13,375.94,3
9375,"2020-03-27",42862,13,378.09,4
9376,"2020-03-27",42907,10,290.31,1
9377,"2020-03-27",42908,25,1172.0,14
9378,"2020-03-27",42909,6,971.31,2
9379,"2020-03-27",42910,18,1191.85,13
9380,"2020-03-27",42911,4,1425.41,9
9381,"2020-03-27",42912,10,1185.22,14
9382,"2020-03-27",42914,8,913.77,10
9383,"2020-03-27",42918,8,589.36,8
9384,"2020-03-27",42920,3,621.7,3
9385,"2020-03-27",42921,4,505.79,12
9386,"2020-03-27",42922,8,479.65,11
9387,"2020-03-27",42923,17,542.26,3
9388,"2020-03-27",42924,18,458.27,13
9389,"2020-03-27",42934,2,1101.47,10
9390,"2020-03-27",42936,5,2334.36,9
9391,"2020-03-27",42937,10,1958.01,7
9392,"2020-03-27",42938,7,2056.14,8
9393,"2020-03-27",42940,24,1497.06,5
9394,"2020-03-27",42942,6,1849.98,1
9395,"2020-03-27",42943,4,1623.18,10
9396,"2020-03-27",42944,6,2668.89,2
9397,"2020-03-27",42946,3,1549.53,3
9398,"2020-03-27",42950,32,1814.23,7
9399,"2020-03-27",42951,10,2144.7,9
9400,"2020-03-27",42954,9,1954.82,8
9401,"2020-03-27",42956,3,1260.54,10
9402,"2020-03-27",42957,5,1995.74,4
9403,"2020-03-27",42959,4,3250.41,1
9404,"2020-03-27",42961,8,1932.86,1
9405,"2020-03-27",42962,3,1659.81,10
9406,"2020-03-27",42963,10,1530.17,7
9407,"2020-03-27",42964,8,2209.96,8
9408,"2020-03-27",42965,28,1509.46,8
9409,"2020-03-27",42966,11,2086.37,6
9410,"2020-03-27",42967,8,2046.24,9
9411,"2020-03-27",42968,10,2591.19,6
9412,"2020-03-27",42969,34,2895.68,3
9413,"2020-03-27",42970,17,1902.96,13
9414,"2020-03-27",42971,11,2107.65,10
9415,"2020-03-27",43029,8,794.53,10
9416,"2020-03-27",43032,3,664.67,13
9417,"2020-03-27",43033,4,930.29,4
9418,"2020-03-27",43035,4,849.02,12
9419,"2020-03-27",43036,8,560.26,1
9420,"2020-03-27",43037,28,755.81,13
9421,"2020-03-27",43038,21,752.76,10
9422,"2020-03-27",43042,29,709.36,4
9423,"2020-03-27",42816,7,937.81,9
9424,"2020-03-27",42817,15,569.82,13
9425,"2020-03-27",42819,14,589.27,1
9426,"2020-03-27",42820,28,435.9,1
9427,"2020-03-27",42821,12,479.34,12
9428,"2020-03-27",42823,15,576.63,12
9429,"2020-03-27",42824,4,353.6,14
9430,"2020-03-27",42826,27,408.64,11
9431,"2020-03-27",42827,19,370.57,4
9432,"2020-03-27",42829,8,654.13,9
9433,"2020-03-27",42830,11,301.93,14
9434,"2020-03-27",42831,7,283.62,8
9435,"2020-03-27",42848,17,1001.14,5
9436,"2020-03-27",42810,13,918.58,9
9437,"2020-03-27",42811,6,1698.42,13
9438,"2020-03-27",42812,11,279.98,7
9439,"2020-03-27",42813,6,285.73,3
9440,"2020-03-27",42814,3,224.63,10
9441,"2020-03-27",42902,16,201.49,14
9442,"2020-03-27",42904,10,91.55,3
9443,"2020-03-27",42864,11,152.63,12
9444,"2020-03-27",42866,1,128.96,13
9445,"2020-03-27",42867,21,146.52,11
9446,"2020-03-27",42868,1,120.48,3
9447,"2020-03-27",42869,12,150.0,4
9448,"2020-03-27",42871,5,423.44,4
9449,"2020-03-27",42874,6,413.78,7
9450,"2020-03-27",42877,17,389.43,4
9451,"2020-03-27",42878,7,382.34,4
9452,"2020-03-27",42879,17,360.96,3
9453,"2020-03-27",42880,19,409.38,4
9454,"2020-03-27",42881,7,338.05,5
9455,"2020-03-27",42883,16,382.56,3
9456,"2020-03-27",42884,17,362.39,8
9457,"2020-03-27",42885,20,335.86,7
9458,"2020-03-27",42886,6,351.42,2
9459,"2020-03-27",42889,9,331.15,6
9460,"2020-03-27",42890,15,406.04,2
9461,"2020-03-27",42891,32,366.82,3
9462,"2020-03-27",42893,12,357.65,7
9463,"2020-03-27",42894,8,373.6,11
9464,"2020-03-27",42895,34,352.66,5
9465,"2020-03-27",42896,5,409.35,6
9466,"2020-03-27",42897,4,360.14,10
9467,"2020-03-27",42985,14,995.07,11
9468,"2020-03-27",42986,10,280.73,8
9469,"2020-03-27",42988,21,471.65,9
9470,"2020-03-27",42989,17,283.03,6
9471,"2020-03-27",42991,9,319.1,8
9472,"2020-03-27",42992,12,444.61,11
9473,"2020-03-27",42993,10,370.34,6
9474,"2020-03-27",42994,4,449.38,2
9475,"2020-03-27",42995,9,279.56,6
9476,"2020-03-27",42996,9,355.79,8
9477,"2020-03-27",42997,5,296.93,9
9478,"2020-03-27",42998,10,334.5,11
9479,"2020-03-27",42999,4,359.16,7
9480,"2020-03-27",43004,7,244.24,11
9481,"2020-03-27",43005,20,275.92,10
9482,"2020-03-27",43007,15,305.75,2
9483,"2020-03-27",43008,7,234.47,4
9484,"2020-03-27",43009,13,415.35,8
9485,"2020-03-27",43010,11,288.49,9
9486,"2020-03-27",43012,4,366.08,5
9487,"2020-03-27",43013,8,246.77,6
9488,"2020-03-27",43014,26,394.93,11
9489,"2020-03-27",43015,19,345.31,14
9490,"2020-03-27",43016,7,342.04,7
9491,"2020-03-27",43017,9,275.12,11
9492,"2020-03-27",43019,18,304.59,13
9493,"2020-03-27",43022,6,274.66,3
9494,"2020-03-27",43023,14,485.81,6
9495,"2020-03-27",43025,37,368.63,9
9496,"2020-03-27",43026,3,328.27,8
9497,"2020-03-27",42754,13,809.69,4
9498,"2020-03-27",42755,10,669.29,6
9499,"2020-03-27",42756,3,473.95,3
9500,"2020-03-27",42757,25,1115.31,7
9501,"2020-03-27",42758,8,1392.4,9
9502,"2020-03-27",42762,15,1593.07,10
9503,"2020-03-27",42763,5,1372.2,1
9504,"2020-03-27",42766,4,5589.83,10
9505,"2020-03-27",42767,11,2399.63,10
9506,"2020-03-27",42768,10,1440.6,4
9507,"2020-03-27",42769,24,2196.52,8
9508,"2020-03-27",42770,10,2162.13,13
9509,"2020-03-27",42771,3,1966.45,10
9510,"2020-03-27",42772,11,5010.43,2
9511,"2020-03-27",42773,4,5431.85,5
9512,"2020-03-27",42774,12,4451.27,6
9513,"2020-03-27",42775,13,1988.03,14
9514,"2020-03-27",42777,8,1887.51,13
9515,"2020-03-27",42779,16,6688.05,3
9516,"2020-03-27",42783,6,1641.29,9
9517,"2020-03-27",42784,7,1125.08,2
9518,"2020-03-27",42786,8,634.61,2
9519,"2020-03-27",42787,1,860.7,14
9520,"2020-03-27",42788,12,278.13,3
9521,"2020-03-27",42789,14,157.84,10
9522,"2020-03-27",42791,15,185.97,6
9523,"2020-03-27",42793,19,572.12,7
9524,"2020-03-27",42794,9,200.11,11
9525,"2020-03-27",42795,15,384.26,11
9526,"2020-03-27",42796,20,321.01,6
9527,"2020-03-27",42797,16,3845.67,8
9528,"2020-03-27",42798,15,1184.05,5
9529,"2020-03-27",42799,9,978.45,4
9530,"2020-03-27",42800,6,1014.56,11
9531,"2020-03-27",42801,11,1708.26,3
9532,"2020-03-27",42850,15,190.63,10
9533,"2020-03-27",42927,12,55.09,7
9534,"2020-03-27",42930,14,122.47,12
9535,"2020-03-27",42931,11,212.88,6
9536,"2020-03-27",42852,13,116.62,4
9537,"2020-03-27",42853,5,466.27,5
9538,"2020-03-27",42854,10,883.37,12
9539,"2020-03-27",42870,6,118.27,7
9540,"2020-03-27",42899,12,152.29,11
9541,"2020-03-27",42900,6,167.27,2
9542,"2020-03-27",42901,22,148.22,13
9543,"2020-03-27",42928,1,81.67,5
9544,"2020-03-27",42932,12,109.63,3
9545,"2020-03-27",42973,16,84.98,11
9546,"2020-03-27",42975,8,150.29,7
9547,"2020-03-27",42976,20,144.36,8
9548,"2020-03-27",42977,10,88.1,6
9549,"2020-03-27",42978,8,72.89,10
9550,"2020-03-27",42981,1,33.12,14
9551,"2020-03-27",42982,1,10.12,6
9552,"2020-04-24",42832,8,557.74,11
9553,"2020-04-24",42833,10,550.94,4
9554,"2020-04-24",42835,9,508.82,1
9555,"2020-04-24",42836,1,617.28,7
9556,"2020-04-24",42837,7,261.63,13
9557,"2020-04-24",42839,1,280.39,3
9558,"2020-04-24",42840,15,237.22,12
9559,"2020-04-24",42842,2,242.45,8
9560,"2020-04-24",42843,6,525.51,10
9561,"2020-04-24",42844,4,1300.35,3
9562,"2020-04-24",42847,3,2060.8,2
9563,"2020-04-24",42855,8,816.99,1
9564,"2020-04-24",42858,13,349.91,6
9565,"2020-04-24",42860,2,416.95,3
9566,"2020-04-24",42862,4,366.73,13
9567,"2020-04-24",42863,11,288.15,7
9568,"2020-04-24",42983,2,275.96,3
9569,"2020-04-24",42984,12,158.94,11
9570,"2020-04-24",42907,8,290.17,7
9571,"2020-04-24",42908,29,996.39,9
9572,"2020-04-24",42910,7,1127.34,1
9573,"2020-04-24",42913,12,871.99,7
9574,"2020-04-24",42914,21,1104.79,1
9575,"2020-04-24",42916,10,823.53,2
9576,"2020-04-24",42917,18,101739.0,8
9577,"2020-04-24",42918,5,498.48,2
9578,"2020-04-24",42919,30,402.75,12
9579,"2020-04-24",42920,15,479.24,7
9580,"2020-04-24",42921,5,578.31,6
9581,"2020-04-24",42925,3,2.39,9
9582,"2020-04-24",42933,5,821.17,12
9583,"2020-04-24",42934,5,1084.73,13
9584,"2020-04-24",42936,24,2461.64,5
9585,"2020-04-24",42937,9,1765.49,14
9586,"2020-04-24",42938,15,1964.61,14
9587,"2020-04-24",42940,17,1457.09,5
9588,"2020-04-24",42942,1,1969.08,2
9589,"2020-04-24",42945,6,2267.39,1
9590,"2020-04-24",42946,13,1669.73,7
9591,"2020-04-24",42947,13,1785.47,1
9592,"2020-04-24",42948,10,1900.43,11
9593,"2020-04-24",42949,13,1533.72,3
9594,"2020-04-24",42950,5,1755.78,11
9595,"2020-04-24",42951,2,1857.86,5
9596,"2020-04-24",42953,14,2283.22,3
9597,"2020-04-24",42954,3,1975.65,12
9598,"2020-04-24",42955,15,1548.55,1
9599,"2020-04-24",42956,14,1410.93,14
9600,"2020-04-24",42957,13,1835.04,13
9601,"2020-04-24",42958,9,2390.99,3
9602,"2020-04-24",42959,9,2760.59,8
9603,"2020-04-24",42960,2,3202.24,5
9604,"2020-04-24",42961,21,2019.94,13
9605,"2020-04-24",42962,3,1353.06,8
9606,"2020-04-24",42963,9,1599.13,8
9607,"2020-04-24",42964,14,1753.5,8
9608,"2020-04-24",42965,4,1688.84,2
9609,"2020-04-24",42966,10,2276.13,10
9610,"2020-04-24",42968,5,2515.57,9
9611,"2020-04-24",42970,7,1863.65,9
9612,"2020-04-24",42971,10,2113.05,13
9613,"2020-04-24",43028,16,599.24,5
9614,"2020-04-24",43029,2,694.68,11
9615,"2020-04-24",43030,1,732.64,2
9616,"2020-04-24",43032,8,702.45,7
9617,"2020-04-24",43034,12,735.15,1
9618,"2020-04-24",43035,5,783.64,9
9619,"2020-04-24",43036,8,536.29,10
9620,"2020-04-24",43037,4,693.82,6
9621,"2020-04-24",43038,13,878.37,8
9622,"2020-04-24",43040,15,563.77,12
9623,"2020-04-24",43041,9,613.31,6
9624,"2020-04-24",43042,2,758.51,9
9625,"2020-04-24",43043,4,780.97,6
9626,"2020-04-24",42818,13,1215.63,14
9627,"2020-04-24",42819,8,676.85,8
9628,"2020-04-24",42820,8,474.24,9
9629,"2020-04-24",42821,10,446.74,5
9630,"2020-04-24",42822,8,540.83,12
9631,"2020-04-24",42823,8,644.32,3
9632,"2020-04-24",42824,20,418.99,4
9633,"2020-04-24",42825,18,380.52,12
9634,"2020-04-24",42827,6,402.14,5
9635,"2020-04-24",42828,12,588.21,6
9636,"2020-04-24",42829,3,668.3,13
9637,"2020-04-24",42831,15,248.95,13
9638,"2020-04-24",42848,8,1226.42,10
9639,"2020-04-24",42849,2,1230.74,12
9640,"2020-04-24",42811,6,2046.85,2
