"IdVenta","Fecha","Fecha_Entrega","IdCanal","IdCliente","IdSucursal","IdEmpleado","IdProducto","Precio","Cantidad"
46568,"2020-10-23","2020-10-25",2,523,21,21003099,42938,2679.0,3
46569,"2020-10-23","2020-10-29",2,3225,23,23003810,42860,587.0,2
46570,"2020-10-23","2020-10-31",2,1087,24,24003047,42900,245.0,2
46571,"2020-10-23","2020-10-25",2,2547,25,25003478,42943,2190.0,2
46572,"2020-10-23","2020-10-27",3,54,26,26003455,42783,2452.34,3
46586,"2020-10-24","2020-10-28",2,1319,13,13001078,42954,2554.0,1
46587,"2020-10-24","2020-11-01",3,890,2,2001153,42873,560.0,2
46588,"2020-10-24","2020-10-30",2,1799,15,15001923,42791,258.28,1
46589,"2020-10-24","2020-11-03",2,1753,3,3001977,42989,413.0,1
46590,"2020-10-24","2020-10-28",2,1788,16,16001922,42883,498.0,1
46591,"2020-10-24","2020-11-01",1,1414,10,10002779,42794,305.36,2
46592,"2020-10-24","2020-11-03",2,2803,12,12002589,43015,483.0,1
46593,"2020-10-24","2020-11-01",1,1795,24,24003751,43022,422.0,2
46594,"2020-10-24","2020-10-30",2,2640,24,24003816,42948,2786.0,1
46595,"2020-10-24","2020-10-28",2,2630,30,30003734,43036,744.0,1
46601,"2020-10-26","2020-11-04",3,657,1,1001285,42904,135.0,3
46602,"2020-10-26","2020-11-01",2,379,1,1001674,42797,4845.5,1
46603,"2020-10-26","2020-10-31",2,2802,14,14001294,42955,2366.0,3
46604,"2020-10-26","2020-10-31",2,2983,15,15001558,42971,2762.0,3
46605,"2020-10-26","2020-11-05",2,402,15,15001656,43030,1175.0,3
46606,"2020-10-26","2020-11-01",2,2645,15,15001906,42760,1637.24,2
46607,"2020-10-26","2020-10-28",2,1192,16,16001922,42940,2162.0,2
46608,"2020-10-26","2020-10-31",1,2119,8,8001677,42974,214.0,3
46609,"2020-10-26","2020-10-31",2,3311,10,10002157,42897,515.0,3
46610,"2020-10-26","2020-11-05",2,2769,11,11002467,42956,2093.0,3
46611,"2020-10-26","2020-11-01",3,3399,11,11002097,42977,111.0,2
46612,"2020-10-26","2020-10-28",2,439,20,20003186,42866,199.0,2
46613,"2020-10-26","2020-10-31",2,104,23,23003708,42900,245.0,3
46614,"2020-10-26","2020-10-31",3,858,25,25003622,42916,1356.0,3
46615,"2020-10-26","2020-10-27",2,1464,25,25003916,42942,2749.0,3
46616,"2020-10-26","2020-11-01",2,487,25,25003599,42997,485.0,2
46617,"2020-10-26","2020-10-28",2,2662,30,30003249,42785,1597.42,2
46632,"2020-10-27","2020-10-31",2,888,14,14001931,42853,727.0,2
46633,"2020-10-27","2020-10-30",2,764,2,2001079,42879,560.0,3
46634,"2020-10-27","2020-11-05",2,3004,2,2001676,42952,3978.0,1
46635,"2020-10-27","2020-10-31",2,729,2,2001908,42815,599.5,3
46636,"2020-10-27","2020-11-01",2,2621,2,2001960,42953,3620.0,2
46637,"2020-10-27","2020-10-29",1,2264,3,3001068,42832,818.84,3
46638,"2020-10-27","2020-10-28",2,1918,4,4001360,43039,815.0,3
46639,"2020-10-27","2020-10-30",2,2309,4,4001574,42924,625.0,2
46640,"2020-10-27","2020-10-30",3,52,5,5001329,42832,818.84,2
46641,"2020-10-27","2020-11-03",2,1458,4,4001293,42906,321.0,2
46642,"2020-10-27","2020-10-28",2,3173,5,5001310,42906,321.0,1
46643,"2020-10-27","2020-11-03",1,919,6,6001967,42790,762.96,1
46644,"2020-10-27","2020-11-02",2,193,7,7001353,42769,3039.08,2
46645,"2020-10-27","2020-10-31",2,967,8,8001370,43036,744.0,2
46646,"2020-10-27","2020-10-30",2,2875,9,9002075,42872,560.0,3
46647,"2020-10-27","2020-11-05",3,2139,10,10002779,42945,3210.0,1
46649,"2020-10-27","2020-11-05",2,3320,10,10002157,42817,813.12,3
46650,"2020-10-27","2020-10-31",2,315,11,11002784,42777,2557.5,2
46651,"2020-10-27","2020-10-29",2,1506,12,12002599,43010,387.0,3
46652,"2020-10-27","2020-10-28",2,485,17,17003558,42934,1789.0,3
46653,"2020-10-27","2020-10-30",2,1534,17,17003111,42819,860.42,2
46654,"2020-10-27","2020-11-02",2,375,22,22003622,42968,3445.0,2
46655,"2020-10-27","2020-10-31",2,2968,23,23003412,43037,1137.0,2
46656,"2020-10-27","2020-11-05",1,1109,24,24003855,42856,481.0,1
46657,"2020-10-27","2020-11-01",2,1088,24,24003433,42861,542.0,2
46658,"2020-10-27","2020-11-05",2,1394,25,25003622,42822,816.86,3
46659,"2020-10-27","2020-10-29",3,125,26,26003118,42926,79.0,3
46660,"2020-10-27","2020-10-28",2,1382,27,27003175,42850,279.0,3
46661,"2020-10-27","2020-10-30",1,1493,26,26003671,43018,437.0,2
46662,"2020-10-27","2020-11-03",1,3280,27,27003175,43003,442.0,2
46663,"2020-10-27","2020-10-28",2,1426,29,29003561,42813,377.96,1
46695,"2020-10-28","2020-11-05",2,445,13,13001968,42841,353.32,2
46696,"2020-10-28","2020-11-05",1,3306,13,13001674,42786,795.74,2
46697,"2020-10-28","2020-10-31",3,1529,14,14001076,42892,515.0,2
46698,"2020-10-28","2020-10-31",2,3390,2,2001079,42862,512.0,2
46699,"2020-10-28","2020-11-03",2,2942,2,2001908,42971,2762.0,1
46700,"2020-10-28","2020-11-07",2,3400,3,3001167,42922,741.0,3
46701,"2020-10-28","2020-10-29",2,26,3,3001012,42911,1789.0,3
46702,"2020-10-28","2020-11-04",2,2263,5,5001310,42923,753.0,2
46703,"2020-10-28","2020-10-30",2,2762,5,5001758,42791,258.28,2
46704,"2020-10-28","2020-11-05",1,963,16,16001673,42848,1588.0,2
46705,"2020-10-28","2020-11-02",2,813,6,6001509,42823,904.42,3
46706,"2020-10-28","2020-11-05",2,1201,16,16001352,42789,218.02,2
46707,"2020-10-28","2020-11-02",2,2283,7,7001354,42830,486.42,3
46708,"2020-10-28","2020-10-31",2,130,7,7001354,42791,258.28,2
46709,"2020-10-28","2020-11-06",2,1022,7,7001369,42838,897.38,2
46710,"2020-10-28","2020-10-31",1,182,10,10002557,42952,3978.0,2
46711,"2020-10-28","2020-11-07",3,494,12,12002786,42923,753.0,3
46712,"2020-10-28","2020-10-29",2,1078,17,17003917,42819,860.42,3
46713,"2020-10-28","2020-11-04",2,1489,18,18003850,42831,369.6,2
46714,"2020-10-28","2020-10-30",2,3299,18,18003859,42990,353.0,2
46715,"2020-10-28","2020-11-05",3,345,20,20003485,43039,815.0,2
46716,"2020-10-28","2020-11-02",3,1384,20,20003663,43014,502.0,3
46717,"2020-10-28","2020-11-05",2,1234,21,21003300,42790,762.96,2
46718,"2020-10-28","2020-11-02",2,705,22,22003576,43021,435.0,3
46719,"2020-10-28","2020-11-06",2,864,22,22003643,43032,953.0,2
46720,"2020-10-28","2020-10-31",2,1577,24,24003595,42863,398.0,2
46721,"2020-10-28","2020-11-03",3,1238,24,24003603,42879,560.0,1
46722,"2020-10-28","2020-11-07",2,782,26,26003193,42830,486.42,3
46723,"2020-10-28","2020-10-29",3,2749,26,26003671,42819,860.42,3
46724,"2020-10-28","2020-11-04",2,122,29,29003076,43021,435.0,2
46725,"2020-10-28","2020-10-30",2,175,29,29003371,42990,353.0,2
46726,"2020-10-28","2020-11-05",2,623,30,30003600,42946,2173.0,2
46727,"2020-10-28","2020-11-02",2,1451,30,30003346,42921,756.0,3
46728,"2020-10-28","2020-11-05",2,1349,31,31003205,42988,598.0,2
46758,"2020-10-29","2020-11-05",1,2631,13,13001573,42775,3206.06,2
46759,"2020-10-29","2020-11-07",1,2057,2,2001676,42820,652.74,3
46760,"2020-10-29","2020-11-07",2,1277,15,15001011,42757,1784.42,3
46761,"2020-10-29","2020-11-05",2,3404,6,6001509,43002,414.0,2
46762,"2020-10-29","2020-11-07",3,1276,8,8002630,43039,815.0,3
46763,"2020-10-29","2020-11-07",2,1710,10,10002762,42984,258.0,3
46764,"2020-10-29","2020-11-05",3,2612,17,17003607,42791,258.28,2
46765,"2020-10-29","2020-11-05",1,507,20,20003082,43028,942.0,2
46766,"2020-10-29","2020-11-07",2,1708,23,23003346,42972,2741.0,3
46767,"2020-10-29","2020-11-07",2,1253,24,24003919,42917,1351.35,3
46768,"2020-10-29","2020-11-05",2,1879,31,31003043,42964,2824.0,2
46773,"2020-10-30","2020-11-07",2,1221,13,13001657,42855,1130.0,1
46774,"2020-10-30","2020-11-05",2,1054,1,1001284,43000,374.0,3
46775,"2020-10-30","2020-10-31",2,1797,1,1001675,42818,1907.62,2
46776,"2020-10-30","2020-11-08",1,767,2,2001368,42816,1254.88,2
46777,"2020-10-30","2020-11-07",2,247,2,2001676,42816,1254.88,1
46778,"2020-10-30","2020-11-04",2,1599,3,3001950,42795,543.18,1
46779,"2020-10-30","2020-11-06",2,1915,4,4001333,42960,4125.0,2
46780,"2020-10-30","2020-11-01",2,2077,4,4001510,42930,156.0,2
46781,"2020-10-30","2020-11-07",2,2892,6,6001509,42763,2118.38,1
46782,"2020-10-30","2020-11-05",1,280,7,7001055,43009,563.0,3
46783,"2020-10-30","2020-10-31",2,1415,7,7001299,42827,512.38,2
46784,"2020-10-30","2020-11-09",3,1814,7,7001353,42767,3485.68,1
46785,"2020-10-30","2020-11-08",2,612,9,9002212,43011,387.0,2
46786,"2020-10-30","2020-11-04",3,898,11,11002337,43002,414.0,1
46787,"2020-10-30","2020-11-06",2,560,17,17003619,42876,560.0,2
46789,"2020-10-30","2020-11-05",2,2998,21,21003339,42929,321.0,3
46790,"2020-10-30","2020-10-31",2,405,22,22003071,43030,1175.0,2
46791,"2020-10-30","2020-11-09",2,999,22,22003622,42978,112.0,1
46792,"2020-10-30","2020-11-08",1,2876,23,23003054,42931,324.0,2
46793,"2020-10-30","2020-11-04",2,2560,25,25003110,42922,741.0,1
46794,"2020-10-30","2020-11-06",2,1354,26,26003230,42788,421.96,2
46795,"2020-10-30","2020-11-01",2,581,27,27003796,42859,610.0,2
46796,"2020-10-30","2020-11-07",2,1147,31,31003613,42983,354.0,1
46804,"2020-10-31","2020-11-06",2,730,14,14001076,42755,1079.32,2
46805,"2020-10-31","2020-11-07",2,1477,14,14001814,43004,373.0,2
46806,"2020-10-31","2020-11-07",2,184,7,7001353,42945,3210.0,2
46807,"2020-10-31","2020-11-07",2,2441,22,22003643,42886,498.0,2
46811,"2020-11-02","2020-11-06",2,1543,13,13001658,42756,638.66,3
46812,"2020-11-02","2020-11-07",2,1597,14,14001978,42784,1748.78,3
46813,"2020-11-02","2020-11-07",2,1800,14,14001931,42819,860.42,1
46814,"2020-11-02","2020-11-07",1,295,15,15001558,42818,1907.62,1
46815,"2020-11-02","2020-11-08",2,1493,15,15001311,43020,562.0,2
46816,"2020-11-02","2020-11-08",1,1851,4,4001293,42765,1938.42,2
46817,"2020-11-02","2020-11-03",2,459,5,5001300,42828,906.18,1
46818,"2020-11-02","2020-11-11",1,841,5,5001169,42911,1789.0,1
46819,"2020-11-02","2020-11-06",3,136,16,16001673,42963,2355.0,3
46820,"2020-11-02","2020-11-07",1,1638,8,8001370,43021,435.0,1
46821,"2020-11-02","2020-11-07",2,1221,10,10002120,43020,562.0,1
46822,"2020-11-02","2020-11-08",2,693,17,17003558,42979,113.0,2
46823,"2020-11-02","2020-11-03",2,1362,18,18003502,43034,1004.0,1
46824,"2020-11-02","2020-11-11",1,1509,18,18003859,42834,818.84,1
46825,"2020-11-02","2020-11-07",2,2653,22,22003643,42918,789.0,3
46826,"2020-11-02","2020-11-07",3,2649,23,23003412,43038,1163.0,1
46827,"2020-11-02","2020-11-07",1,2892,24,24003603,42944,3686.0,1
46828,"2020-11-02","2020-11-08",3,3309,25,25003599,42956,2093.0,2
46829,"2020-11-02","2020-11-08",2,202,27,27003175,42899,199.0,2
46830,"2020-11-02","2020-11-03",2,2909,29,29003022,42756,638.66,1
46831,"2020-11-02","2020-11-11",1,2709,27,27003667,43037,1137.0,1
46832,"2020-11-02","2020-11-06",2,15,31,31003205,42899,199.0,3
46842,"2020-11-03","2020-11-08",1,338,13,13001573,42762,2106.06,1
46843,"2020-11-03","2020-11-04",2,2613,1,1001285,42779,9555.04,3
46844,"2020-11-03","2020-11-04",2,241,1,1001517,42842,353.32,1
46845,"2020-11-03","2020-11-05",2,2176,2,2001961,42995,364.0,3
46846,"2020-11-03","2020-11-08",2,1146,2,2001908,43000,374.0,3
46847,"2020-11-03","2020-11-08",2,422,6,6001509,42982,13.0,1
46848,"2020-11-03","2020-11-07",3,1131,16,16001334,42967,3365.0,2
46849,"2020-11-03","2020-11-04",2,1279,16,16001302,42762,2106.06,1
46850,"2020-11-03","2020-11-05",2,1761,9,9002768,42923,753.0,3
46851,"2020-11-03","2020-11-08",2,2738,20,20003485,42913,1357.0,1
46852,"2020-11-03","2020-11-04",2,72,21,21003099,43023,643.0,1
46853,"2020-11-03","2020-11-07",2,662,21,21003363,42895,515.0,2
46854,"2020-11-03","2020-11-04",2,1824,21,21003849,42783,2452.34,1
46855,"2020-11-03","2020-11-05",2,1858,23,23003603,42851,137.0,3
46856,"2020-11-03","2020-11-04",2,2889,31,31003032,42859,610.0,3
46857,"2020-11-04","2020-11-13",2,1073,14,14001154,42947,2974.0,2
46858,"2020-11-04","2020-11-08",2,3041,5,5001300,42815,599.5,2
46859,"2020-11-04","2020-11-12",2,2765,5,5001041,43010,387.0,3
46860,"2020-11-04","2020-11-13",2,1541,8,8001370,42974,214.0,2
46861,"2020-11-04","2020-11-08",2,592,19,19003365,42842,353.32,2
46862,"2020-11-04","2020-11-08",2,1817,29,29003212,42876,560.0,2
46863,"2020-11-04","2020-11-12",1,109,30,30003734,42780,4028.86,3
46864,"2020-11-05","2020-11-06",3,1440,13,13001330,42961,2867.0,2
46865,"2020-11-05","2020-11-07",2,2715,15,15001906,42792,479.82,2
46866,"2020-11-05","2020-11-06",2,1001,6,6001426,42899,199.0,2
46867,"2020-11-05","2020-11-06",2,2972,20,20003663,42841,353.32,2
46868,"2020-11-05","2020-11-11",3,1465,20,20003186,42982,13.0,2
46869,"2020-11-05","2020-11-07",2,482,25,25003875,42761,1384.46,2
46870,"2020-11-05","2020-11-11",2,1611,30,30003249,42919,654.0,2
46871,"2020-11-06","2020-11-12",2,611,13,13001078,42841,353.32,2
46872,"2020-11-06","2020-11-10",1,993,3,3001167,42861,542.0,3
46873,"2020-11-06","2020-11-15",1,2153,5,5001758,42988,598.0,3
46874,"2020-11-06","2020-11-09",1,2335,5,5001300,42977,111.0,2
46875,"2020-11-06","2020-11-08",2,1222,8,8002731,42902,258.0,2
46876,"2020-11-06","2020-11-10",2,3003,11,11002337,42783,2452.34,3
46877,"2020-11-06","2020-11-15",2,1151,18,18003421,42918,789.0,3
46878,"2020-11-06","2020-11-09",2,493,18,18003481,42907,456.0,2
46879,"2020-11-06","2020-11-08",2,1628,23,23003166,42832,818.84,2
46880,"2020-11-06","2020-11-09",3,1784,27,27003588,42845,823.24,2
46881,"2020-11-06","2020-11-12",2,882,31,31003842,42997,485.0,2
46886,"2020-11-07","2020-11-09",2,3333,15,15001311,42849,1542.0,2
46887,"2020-11-07","2020-11-12",2,3250,10,10002468,42873,560.0,3
46888,"2020-11-07","2020-11-09",3,175,12,12002896,42973,123.0,2
46889,"2020-11-07","2020-11-12",2,428,24,24003433,42904,135.0,3
46890,"2020-11-07","2020-11-09",2,1492,26,26003144,42911,1789.0,2
46893,"2020-11-09","2020-11-12",2,319,2,2001960,42992,570.0,2
46894,"2020-11-09","2020-11-19",2,2963,15,15001907,42957,2789.0,2
46895,"2020-11-09","2020-11-13",2,3370,3,3001977,42992,570.0,2
46896,"2020-11-09","2020-11-15",2,536,3,3001012,43014,502.0,3
46897,"2020-11-09","2020-11-15",2,1933,5,5001557,42994,579.0,2
46898,"2020-11-09","2020-11-13",2,222,6,6001969,42979,113.0,2
46899,"2020-11-09","2020-11-13",2,1785,17,17003681,42824,584.76,2
46900,"2020-11-09","2020-11-13",2,1264,19,19003250,42916,1356.0,2
46901,"2020-11-09","2020-11-19",2,1870,25,25003728,42912,1654.0,2
46902,"2020-11-09","2020-11-13",2,696,26,26003230,43040,757.0,2
46903,"2020-11-09","2020-11-15",2,1327,27,27003667,42860,587.0,2
46904,"2020-11-09","2020-11-13",2,1080,30,30003429,42938,2679.0,2
46908,"2020-11-10","2020-11-18",2,1372,1,1001977,42905,456.0,2
46909,"2020-11-10","2020-11-15",2,2956,1,1001725,42930,156.0,1
46910,"2020-11-10","2020-11-18",2,1547,1,1001723,42984,258.0,2
46911,"2020-11-10","2020-11-13",2,460,14,14001530,42881,498.0,2
46912,"2020-11-10","2020-11-15",2,1448,3,3001292,42880,560.0,2
46913,"2020-11-10","2020-11-14",3,1878,4,4001556,42902,258.0,3
46914,"2020-11-10","2020-11-16",2,1948,4,4001574,42836,823.24,3
46915,"2020-11-10","2020-11-15",2,2029,5,5001169,42821,653.62,2
46916,"2020-11-10","2020-11-19",2,743,6,6001361,43029,1094.0,3
46917,"2020-11-10","2020-11-18",3,1641,6,6001793,42845,823.24,2
46918,"2020-11-10","2020-11-17",2,2579,6,6001361,42737,1658.0,2
46919,"2020-11-10","2020-11-15",2,2886,5,5001041,42875,560.0,1
46920,"2020-11-10","2020-11-18",2,867,6,6001426,43024,508.0,2
46921,"2020-11-10","2020-11-18",1,2754,7,7001759,42793,871.86,2
46922,"2020-11-10","2020-11-15",2,1963,7,7001696,42919,654.0,1
46923,"2020-11-10","2020-11-18",1,1000,7,7001966,42880,560.0,2
46924,"2020-11-10","2020-11-18",1,1521,7,7001353,42999,547.0,2
46925,"2020-11-10","2020-11-13",2,2817,8,8002731,42766,7011.62,2
46926,"2020-11-10","2020-11-15",2,1563,11,11002097,43009,563.0,2
46927,"2020-11-10","2020-11-18",2,1716,11,11002243,42967,3365.0,3
46928,"2020-11-10","2020-11-15",3,2730,11,11002532,42758,1819.18,2
46929,"2020-11-10","2020-11-16",2,1571,17,17003681,43009,563.0,3
46930,"2020-11-10","2020-11-15",2,1016,18,18003664,42994,579.0,2
46931,"2020-11-10","2020-11-19",2,795,19,19003685,42919,654.0,3
46932,"2020-11-10","2020-11-18",2,679,20,20003752,43017,358.0,2
46933,"2020-11-10","2020-11-15",2,627,22,22003071,42823,904.42,1
46934,"2020-11-10","2020-11-15",2,488,25,25003905,42923,753.0,2
46935,"2020-11-10","2020-11-18",1,2829,25,25003287,42881,498.0,3
46936,"2020-11-10","2020-11-17",2,196,26,26003875,42983,354.0,2
46937,"2020-11-10","2020-11-16",2,856,27,27003796,43016,454.0,3
46938,"2020-11-10","2020-11-15",2,652,27,27003667,42908,1478.0,2
46939,"2020-11-10","2020-11-19",2,2698,29,29003875,42833,819.06,3
46940,"2020-11-10","2020-11-18",2,3210,29,29003875,42932,156.0,2
46941,"2020-11-10","2020-11-17",2,499,30,30003429,43034,1004.0,2
46942,"2020-11-10","2020-11-15",2,676,30,30003429,42865,199.0,1
46943,"2020-11-10","2020-11-18",3,1539,31,31003613,42921,756.0,2
46971,"2020-11-11","2020-11-18",1,705,1,1001285,42961,2867.0,3
46972,"2020-11-11","2020-11-17",3,618,1,1001517,42920,789.0,2
46973,"2020-11-11","2020-11-19",2,1105,1,1001725,42889,515.0,3
46974,"2020-11-11","2020-11-20",2,3037,14,14001816,42895,515.0,1
46975,"2020-11-11","2020-11-19",2,741,14,14001978,42927,91.0,3
46976,"2020-11-11","2020-11-20",1,880,15,15001011,42992,570.0,2
46977,"2020-11-11","2020-11-13",1,2795,15,15001794,42896,515.0,2
46978,"2020-11-11","2020-11-13",1,2816,3,3001724,42880,560.0,2
46979,"2020-11-11","2020-11-13",1,306,4,4001510,42817,813.12,3
46980,"2020-11-11","2020-11-20",2,513,4,4001510,42858,505.0,2
46981,"2020-11-11","2020-11-17",3,1041,5,5001572,42899,199.0,1
46982,"2020-11-11","2020-11-18",2,1878,4,4001360,42976,216.0,1
46983,"2020-11-11","2020-11-15",2,1275,5,5001758,42960,4125.0,2
46984,"2020-11-11","2020-11-15",3,2666,5,5001169,42831,369.6,1
46985,"2020-11-11","2020-11-14",2,1906,5,5001041,43010,387.0,2
46986,"2020-11-11","2020-11-18",2,1075,16,16001331,42851,137.0,3
46987,"2020-11-11","2020-11-17",2,815,16,16001302,42810,1282.82,2
46988,"2020-11-11","2020-11-19",2,2808,7,7001055,42771,2554.2,3
46989,"2020-11-11","2020-11-20",2,2167,7,7001369,42878,560.0,1
46990,"2020-11-11","2020-11-15",1,589,8,8001370,42758,1819.18,1
46991,"2020-11-11","2020-11-19",2,2786,7,7001369,42813,377.96,3
46992,"2020-11-11","2020-11-20",2,348,10,10002351,42878,560.0,2
46993,"2020-11-11","2020-11-13",2,3348,11,11002059,42761,1384.46,2
46994,"2020-11-11","2020-11-13",2,2938,17,17003619,42989,413.0,3
46995,"2020-11-11","2020-11-20",2,1455,18,18003502,42840,353.32,2
46996,"2020-11-11","2020-11-17",2,394,18,18003502,42780,4028.86,1
46997,"2020-11-11","2020-11-15",2,3384,18,18003664,43011,387.0,1
46998,"2020-11-11","2020-11-14",2,1184,19,19003365,42907,456.0,2
46999,"2020-11-11","2020-11-17",2,615,21,21003849,42795,543.18,2
47000,"2020-11-11","2020-11-20",2,1719,23,23003876,42773,8703.64,1
47001,"2020-11-11","2020-11-15",2,1881,23,23003876,42952,3978.0,1
47002,"2020-11-11","2020-11-20",2,1326,24,24003144,42776,1423.4,2
47003,"2020-11-11","2020-11-13",2,97,25,25003916,42773,8703.64,2
47004,"2020-11-11","2020-11-13",1,165,26,26003455,42757,1784.42,2
47005,"2020-11-11","2020-11-20",2,707,27,27003504,43030,1175.0,2
47006,"2020-11-11","2020-11-17",2,750,27,27003504,42978,112.0,1
47007,"2020-11-11","2020-11-15",2,3267,29,29003578,43043,1159.0,2
47008,"2020-11-11","2020-11-15",2,1098,29,29003875,43007,407.0,1
47009,"2020-11-11","2020-11-14",2,1662,29,29003212,42903,269.0,2
47010,"2020-11-11","2020-11-18",2,1830,31,31003613,42934,1789.0,3
47011,"2020-11-12","2020-11-18",2,1106,1,1001675,43008,389.0,3
47012,"2020-11-12","2020-11-21",2,1715,15,15001794,42754,1237.5,1
47013,"2020-11-12","2020-11-17",2,3361,5,5001300,42847,2846.58,2
47014,"2020-11-12","2020-11-18",2,112,7,7001054,42942,2749.0,3
47015,"2020-11-12","2020-11-17",2,1724,11,11002063,42877,560.0,3
47016,"2020-11-12","2020-11-18",1,1036,18,18003859,42971,2762.0,1
47017,"2020-11-12","2020-11-17",2,1369,19,19003365,42870,178.0,2
47018,"2020-11-12","2020-11-18",2,2634,22,22003842,42965,2281.0,3
47019,"2020-11-12","2020-11-21",1,3166,24,24003433,42909,1500.0,1
47020,"2020-11-12","2020-11-17",2,2776,25,25003622,42795,543.18,3
47021,"2020-11-12","2020-11-18",1,383,29,29003578,42897,515.0,1
47022,"2020-11-12","2020-11-17",3,226,29,29003212,42889,515.0,2
47023,"2020-11-13","2020-11-18",2,174,13,13001658,42754,1237.5,2
47024,"2020-11-13","2020-11-15",1,769,1,1001695,42885,498.0,2
47025,"2020-11-13","2020-11-16",2,552,14,14001931,42796,457.82,2
47026,"2020-11-13","2020-11-22",1,1531,15,15001359,43023,643.0,2
47027,"2020-11-13","2020-11-16",1,1635,4,4001556,43005,421.0,1
47028,"2020-11-13","2020-11-20",2,1531,5,5001572,43032,953.0,3
47029,"2020-11-13","2020-11-18",2,2672,5,5001169,42871,560.0,2
47030,"2020-11-13","2020-11-18",2,1491,16,16001673,42964,2824.0,2
47031,"2020-11-13","2020-11-15",2,2926,16,16001518,42796,457.82,2
47032,"2020-11-13","2020-11-19",3,514,7,7001369,42923,753.0,2
47033,"2020-11-13","2020-11-16",2,1728,8,8002630,42812,376.64,2
47035,"2020-11-13","2020-11-20",2,1462,18,18003850,43043,1159.0,3
47036,"2020-11-13","2020-11-18",2,3305,18,18003859,42781,2098.8,2
47037,"2020-11-13","2020-11-18",2,179,20,20003186,42975,215.0,2
47038,"2020-11-13","2020-11-19",1,1460,23,23003876,42845,823.24,2
47039,"2020-11-13","2020-11-16",2,34,23,23003412,43017,358.0,2
47040,"2020-11-13","2020-11-22",1,2590,25,25003478,42953,3620.0,2
47041,"2020-11-13","2020-11-16",2,3040,26,26003822,42842,353.32,1
47042,"2020-11-13","2020-11-18",2,1191,29,29003371,42797,4845.5,2
47043,"2020-11-13","2020-11-18",2,2971,31,31003205,42898,515.0,2
47044,"2020-11-13","2020-11-15",2,905,31,31003545,43025,550.0,2
47054,"2020-11-14","2020-11-19",2,1644,14,14001530,42908,1478.0,1
47055,"2020-11-14","2020-11-18",2,2226,2,2001290,42981,52.0,2
47056,"2020-11-14","2020-11-24",1,902,2,2001676,42906,321.0,3
47057,"2020-11-14","2020-11-16",1,2702,2,2001961,42762,2106.06,3
47058,"2020-11-14","2020-11-23",1,434,3,3001067,42996,518.0,3
47059,"2020-11-14","2020-11-16",3,654,6,6001361,42918,789.0,1
47060,"2020-11-14","2020-11-15",3,1138,6,6001967,43000,374.0,1
47061,"2020-11-14","2020-11-15",3,966,7,7001529,43009,563.0,3
47062,"2020-11-14","2020-11-15",3,893,7,7001369,42801,2802.8,2
47063,"2020-11-14","2020-11-19",2,2664,8,8002731,42821,653.62,1
47064,"2020-11-14","2020-11-18",2,872,9,9002988,42894,515.0,2
47065,"2020-11-14","2020-11-24",2,2618,9,9002486,42819,860.42,3
47066,"2020-11-14","2020-11-16",2,2063,10,10002762,42768,1923.68,3
47067,"2020-11-14","2020-11-23",2,748,12,12002427,42909,1500.0,3
47068,"2020-11-14","2020-11-16",2,2946,19,19003685,42831,369.6,1
47069,"2020-11-14","2020-11-15",2,2735,19,19003481,42913,1357.0,1
47070,"2020-11-14","2020-11-15",2,347,22,22003979,42922,741.0,3
47071,"2020-11-14","2020-11-15",2,1691,22,22003643,43005,421.0,2
47072,"2020-11-14","2020-11-19",2,3263,23,23003810,43017,358.0,1
47073,"2020-11-14","2020-11-18",2,37,23,23003537,42799,1536.04,2
47074,"2020-11-14","2020-11-16",2,1295,24,24003743,42976,216.0,3
47075,"2020-11-14","2020-11-23",1,948,26,26003032,42826,537.24,3
47085,"2020-11-16","2020-11-21",1,361,15,15001311,42965,2281.0,1
47086,"2020-11-16","2020-11-23",1,1777,11,11002097,42866,199.0,2
47087,"2020-11-16","2020-11-21",2,1063,11,11002097,42902,258.0,1
47088,"2020-11-16","2020-11-23",1,436,25,25003599,42896,515.0,2
47089,"2020-11-16","2020-11-21",1,2788,25,25003599,42932,156.0,1
47092,"2020-11-17","2020-11-18",2,1268,13,13001674,42981,52.0,2
47093,"2020-11-17","2020-11-26",2,569,1,1001695,42737,1658.0,2
47094,"2020-11-17","2020-11-26",3,2933,13,13001078,42894,515.0,2
47095,"2020-11-17","2020-11-22",1,293,1,1001977,42973,123.0,3
47096,"2020-11-17","2020-11-24",3,3344,1,1001056,42938,2679.0,2
47097,"2020-11-17","2020-11-20",2,583,14,14001154,42754,1237.5,2
47098,"2020-11-17","2020-11-25",2,3320,14,14001814,42782,3373.92,3
47099,"2020-11-17","2020-11-24",2,1969,2,2001908,42842,353.32,3
47100,"2020-11-17","2020-11-27",2,2214,2,2001960,42823,904.42,1
47101,"2020-11-17","2020-11-20",2,3087,2,2001960,42831,369.6,2
47102,"2020-11-17","2020-11-19",1,1596,15,15001724,42862,512.0,1
47103,"2020-11-17","2020-11-20",2,1559,15,15001949,42867,199.0,2
47104,"2020-11-17","2020-11-23",1,53,3,3001724,42932,156.0,2
47105,"2020-11-17","2020-11-22",2,2282,3,3001167,42948,2786.0,3
47106,"2020-11-17","2020-11-19",2,1212,3,3001167,42822,816.86,1
47107,"2020-11-17","2020-11-19",1,2133,3,3001976,42811,2559.92,2
